"Date","米国株","先進国株（米国除き）","日本株","世界株","新興国株","米国債券総合","新興国国債","コモディティ","ゴールド","ビットコイン","短期金利"
"2007/12/31","-0.012233336654705163","-0.030767797366785143","-0.02294670495677764","-0.012315709390824936","-0.015037161951740319","-0.0010766105902109135","0.005207823231829112","0.05863153418440081","0.06296097641963327","#N/A","0.00497"
"2008/01/31","-0.1058939542694235","-0.12303350629805432","-0.11147689523541626","-0.12650799187683026","-0.1332637699592979","-0.02634690782107385","-0.03934324284293478","-0.05268709261807103","0.056099197466845","#N/A","0.00502"
"2008/02/29","-0.04858982018308278","-0.03334070568448977","0.0010092690258767245","-0.02088770761011527","-0.0038729734490667855","-0.024912237318080233","-0.02732057879644889","0.08659244339640049","0.028524117274395078","#N/A","0.00504"
"2008/03/31","-0.04637990722090701","-0.03374390021685125","-0.07133606258575553","-0.052145404953367835","-0.07388842916427052","-0.03652758494673858","-0.03687964310336855","-0.0468363126756145","-0.09459452288210213","#N/A","0.00511"
"2008/04/30","0.09060739368170556","0.09760109354720847","0.10400805272242741","0.09880381001715799","0.1361200504473763","0.04440136591717225","0.053083843028128186","0.12627145382132365","-0.006999518282831074","#N/A","0.00506"
"2008/05/31","0.030322132116875844","0.027029778188432996","0.03472194734449929","0.03057834393765435","0.04709123165814422","0.002137386200954161","0.01604080960993648","0.10091216448948526","0.0264798231988157","#N/A","0.00505"
"2008/06/30","-0.07818999284748684","-0.0825080937500412","-0.058475401272675476","-0.07446603094419679","-0.08736311854942624","0.0040164213799445125","-0.014051265757536124","0.10972361302528255","0.04911563899859184","#N/A","0.00509"
"2008/07/31","0.006796212046980887","-0.017805816731607416","-0.0073596321444857615","-0.01614361795105157","-0.039990972651179346","0.019928061547620723","0.023929621673485668","-0.11942293423394323","0.0035644971476944676","#N/A","0.00503"
"2008/08/31","0.024684797563688576","-0.033772098443562326","-0.022528406624931052","-0.00777682909312305","-0.054641970812348895","0.01657665811985254","0.016308370269386474","-0.06644014252347041","-0.0821670000561131","#N/A","0.00504"
"2008/09/30","-0.1168219911923758","-0.13650501373310753","-0.13233527400425094","-0.14454666107939196","-0.16814781305307558","-0.042159233891907344","-0.09466638592598853","-0.12677084572029174","0.01662872459617848","#N/A","0.0049499999999999995"
"2008/10/31","-0.22523742790756796","-0.26529487822616815","-0.23652162770263074","-0.24275700512849807","-0.3093145090196726","-0.09310404486620016","-0.25191999051102365","-0.34724845538548943","-0.22275660282365228","#N/A","0.00487"
"2008/11/30","-0.09739388360508217","-0.09168278041157829","-0.0077747922656855595","-0.1148140262421633","-0.12447586546974765","-0.0005258378740611303","0.06296207174530677","-0.17420673074110515","0.08885966662058187","#N/A","0.00301"
"2008/12/31","-0.0414860220365898","0.03339498060973334","0.041697545662194635","0.0010914051109711664","0.047302024883496774","0.012454937992423254","0.117261430261685","-0.1568757149334019","0.023885277658642012","#N/A","0.00211"
"2009/01/31","-0.08970880708345874","-0.1444533706116189","-0.09668723282456226","-0.12115080350808805","-0.10041622332347488","-0.027974669288355236","-0.07732882521100737","-0.11087795305063386","0.04551256363396239","#N/A","0.0012"
"2009/02/28","-0.030802871235776963","-0.02692297620484141","-0.04808882576101958","-0.01957702272086992","0.017796347984396332","0.07441269050528976","0.024999888348308907","0.019408462836631557","0.10132456683934987","#N/A","0.00111"
"2009/03/31","0.09829198328278599","0.09889962367154514","0.08031094253799465","0.1072391190376154","0.18479025910601754","0.025011748311029036","0.0656215611080535","0.060141925467722235","-0.011007862414380232","#N/A","0.001"
"2009/04/30","0.09623598441556336","0.11203507312705696","0.08992786287761612","0.12458896504633854","0.15231312593626556","0.0023086120459658854","0.07422608866414993","-0.018273767442096744","-0.036476266202871144","#N/A","0.00104"
"2009/05/31","0.023489830210539075","0.09452757590959204","0.07040705674492531","0.06835517419894144","0.12110197659016197","-0.02617011498117816","-0.004992234691658104","0.17487104956342447","0.06594466662950915","#N/A","0.0010199999999999999"
"2009/06/30","0.008780515712137449","-0.004740550822238121","0.046248941836797064","-0.005879148197555528","-0.013265591173578395","0.013688397863460544","0.01912537235699685","0.007095452451987505","-0.04329525257518885","#N/A","0.00104"
"2009/07/31","0.05574174343034444","0.08109826839109568","0.022593149706712223","0.07502181302300981","0.09065821962814269","-0.005085824026742292","0.013019542318812638","-0.010361421982359342","0.006670657232065613","#N/A","0.0010199999999999999"
"2009/08/31","0.017546553870442017","0.0254860618125079","0.009606181762122468","0.010419557503348775","-0.03159283639208821","-0.0067283203151224935","0.005199783401574232","-0.01448808302706639","-0.01922718610045182","#N/A","0.00106"
"2009/09/30","0.0020084698755775676","0.004435502083849574","-0.030447140288343943","0.014761585893715123","0.06635787997473419","-0.020805817074198596","0.01813860536432177","-0.05522233132541454","0.024443407729295208","#N/A","0.0010199999999999999"
"2009/10/31","-0.016823912001094565","-0.022851432694465768","-0.00981369356405537","-0.024611875277689266","-0.0320750991197325","0.004672307525567243","-0.002888248022634654","0.05074645354201612","0.04034501627200204","#N/A","0.00106"
"2009/11/30","0.016356498265430952","-0.0050835055473905655","-0.06640239184609975","0.009047499669678771","0.032549310771635476","-0.030308794310243803","-0.035008796071960724","-0.030314456108580634","0.07925098960797272","#N/A","0.00105"
"2009/12/31","0.09779306106923058","0.0848615943346871","0.12951171253827676","0.0974045928481162","0.11250544742378832","0.05695203942527427","0.07977323467368658","0.0878152384841484","-0.000683970164776726","#N/A","0.00101"
"2010/01/31","-0.06372436520931168","-0.0776264927480429","-0.035714121384424424","-0.07987703390519307","-0.10380059128278463","-0.014668307469787423","-0.03366502998265264","-0.10719185660594355","-0.04063076646244068","#N/A","0.00096"
"2010/02/28","0.015784079522377592","-0.01231640665785061","-0.004873485480737516","0.006454017054396299","0.002554611646793603","-0.012989114129042578","-0.0018525413074593766","0.043337292875079925","0.017017763125255048","#N/A","0.00101"
"2010/03/31","0.11574895404314556","0.11887655683069864","0.10284031250431269","0.11828808042786787","0.13702333953583823","0.05164979681347415","0.07916228821312177","0.058172345093008504","0.04758848383353653","#N/A","0.00097"
"2010/04/30","0.01883639517236646","-0.024823562626655526","-0.00266408536780649","0.0010088942047297156","0.0016477249700774799","0.013078888728113691","0.008429925882110334","0.03486967173686373","0.062116848331107866","#N/A","0.0009299999999999999"
"2010/05/31","-0.10535476227191298","-0.13691460537814926","-0.11576148280720944","-0.11925563853892318","-0.11942894336755638","-0.017615316981449247","-0.04581785465528809","-0.16027801201796077","0.0010822574382991501","#N/A","0.00091"
"2010/06/30","-0.08044191984244631","-0.05026207820922057","-0.03726079005681482","-0.06477116998755772","-0.04382954038775333","-0.013114989938538435","-0.007047396252574334","-0.029568079555895355","-0.007346552336706558","#N/A","0.00095"
"2010/07/31","0.044259704305134484","0.09098738027354947","0.0010462536151738533","0.06874674365534239","0.08436099303132849","-0.014148994111352398","0.01711288068234884","0.0337753204169009","-0.07149892079628828","#N/A","0.00094"
"2010/08/31","-0.06606078882276745","-0.059185327030581325","-0.07732519115362702","-0.06394011318875592","-0.053726042151559184","-0.009488963620577606","0.003238158499959898","-0.07564448425440895","0.033760009101398536","#N/A","0.00095"
"2010/09/30","0.07968188625847805","0.08975415690895927","0.07248012599065778","0.08814346376294169","0.10744660251901839","-0.008989081226418616","0.006894624171785546","0.07048450560517416","0.03797142987468649","#N/A","0.00091"
"2010/10/31","0.012335656952868979","0.012192610339182952","-0.020063202855949536","0.011642695635097677","0.004488530297998894","-0.02342978385372907","-0.005959985010986268","0.003353398957545606","0.011651046880650995","#N/A","0.00091"
"2010/11/30","0.031525813505351774","-0.01823207356346035","0.08189654895103327","0.008976173842127455","0.0015551059654719257","0.022912971198647103","-0.014121517447449716","0.04421949619879206","0.05327490551451586","#N/A","0.00091"
"2010/12/31","0.03172688294661952","0.04742113645895718","0.026892415353162447","0.042432066236939736","0.03745736558720947","-0.039455769899953474","-0.02931341019857514","0.054935491977937234","-0.008676032093017039","#N/A","0.0008699999999999999"
"2011/01/31","0.03094839889672585","0.028585680398340196","0.0029096789242328835","0.018235518706201548","-0.031225947340812854","0.006616185732131408","-0.00297006766882979","0.03879156724783983","-0.057033147914169136","#N/A","0.0008500000000000001"
"2011/02/28","0.028850942874489194","0.02960722998994969","0.03675054498522945","0.025205921848477253","-0.006123004320468195","-0.0028001038793692423","-0.0063007457869243","0.020611157065070218","0.05392389957713872","#N/A","0.0009299999999999999"
"2011/03/31","0.01884283187178437","-0.005609809819346223","-0.07555983210299977","0.009948945184466096","0.08279379276503596","0.016448791547121644","0.034534460686065804","0.054286693306286216","0.035711464154128514","#N/A","0.0008500000000000001"
"2011/04/30","0.00891399617479327","0.03567935866941174","0.013118278986866017","0.027759190491524866","0.007311832237756333","-0.004113928531483957","-0.002749578131163055","0.022257999548297214","0.06793838471981606","#N/A","0.00062"
"2011/05/31","-0.019097747363204798","-0.029857678749357408","-0.015936285779188597","-0.027347577371804377","-0.037138459750190145","0.00432728338188304","0.006389354411551862","-0.07599287257823795","-0.0261630066592351","#N/A","0.0006900000000000001"
"2011/06/30","-0.018935643459804252","-0.014184040757029392","0.013157928131807717","-0.019675030821722173","-0.01143724053012607","-0.006545010201702062","0.004107348069739114","-0.061530029076357184","-0.025401642247622758","#N/A","0.0006900000000000001"
"2011/07/31","-0.05618826290865819","-0.05982203736853742","-0.010989084397246551","-0.0588785328464243","-0.04683599166120267","-0.020678349414231745","-0.01792093899008529","-0.0064290919599560015","0.04399202420341797","#N/A","0.00073"
"2011/08/31","-0.06748590130152043","-0.09962829970383968","-0.08888894651549095","-0.08585922977488081","-0.10456249727683153","0.001765268137086995","-0.008152675876923698","-0.030062761571381102","0.10800848951086484","#N/A","0.0008100000000000001"
"2011/09/30","-0.06864440747712697","-0.10733859097080711","-0.02439014542386919","-0.10364800605965763","-0.17826221433223222","0.008547642985490045","-0.04710440909983937","-0.12647608021333479","-0.11093100413435397","#N/A","0.0008"
"2011/10/31","0.0943371582964645","0.08163687601582792","0.0318180748076875","0.09837714960233668","0.14715369267523304","-0.012105535375584675","0.037498394055242024","0.08795948837251832","0.04523561527726305","#N/A","0.0008100000000000001"
"2011/11/30","0.02512823068512393","0.006908915065644505","-0.06167407079810694","0.0174928509938157","0.009132795216843848","0.02590661661277771","0.016065233914351218","0.04477057656784944","0.047110406071647404","#N/A","0.00077"
"2011/12/31","0.006546802276405694","-0.025526621231944713","0.005868776127878839","-0.013327375725668333","-0.04634420312823617","0.009653890419664801","0.015186003657556624","-0.02774006156363673","-0.11071528752382698","#N/A","0.00078"
"2012/01/31","0.028871973976023035","0.03508718900147456","0.0443405816017306","0.03713494421973906","0.09134497961411836","-0.00959212383835606","-0.005527566155859476","0.006826341964487614","0.09625587115131085","#N/A","0.0008"
"2012/02/29","0.09970226861888554","0.104893762835083","0.10055861449729364","0.10608457138842042","0.10951841498734094","0.053812015496049526","0.07999664703130493","0.11949551973583494","0.02291979689855661","#N/A","0.0008500000000000001"
"2012/03/31","0.055159055039349036","0.026580215346843072","0.047715797576690644","0.03366648737685263","-0.00954474327902044","0.016421574574380093","0.021037509777413366","-0.008785696505039242","0.009252262298447222","#N/A","0.00084"
"2012/04/30","-0.029892904139837806","-0.04365671119737924","-0.055232416871657586","-0.034546686421476513","-0.039972544603454674","-0.014525262148268325","-0.0059222824262537","-0.026743037317133345","-0.025774556442592744","#N/A","0.00075"
"2012/05/31","-0.07605878589832082","-0.12656967097853056","-0.10358994550724065","-0.10824458174334317","-0.12226120182116718","-0.006427273738823458","-0.0442607718128194","-0.14266244012269824","-0.07880202636414779","#N/A","0.00084"
"2012/06/30","0.044942201258356906","0.07491910657517131","0.056064233687136644","0.05512601502451364","0.05475598965537731","0.003992889017812695","0.04500850923446653","0.011166731811390607","0.02729848264470469","#N/A","0.0007599999999999999"
"2012/07/31","-0.0036328920114209184","-0.014492824010463035","-0.04767057040062306","-0.007200462989902179","-0.015533306835143312","-0.0018692634004053854","0.021574922468755364","0.04262426967467925","-0.0051556654040243455","#N/A","0.00084"
"2012/08/31","0.030683597015360053","0.037668586248781555","0.017064768062158286","0.03345452666847737","0.009605697182736295","0.005492996246554416","0.017897275108100352","0.07755898628844626","0.054104467274534995","#N/A","0.00086"
"2012/09/30","0.013338701970671218","0.015098600302448029","0.006711272244688038","0.015025009071616635","0.03986268078360444","-0.00908047295986858","0.00593007516921662","-0.032888735309087425","0.03566011206254416","#N/A","0.0008500000000000001"
"2012/10/31","0.008038362773582719","0.037959202187444196","0.008888907463418416","0.021445602398528996","0.022251537049708725","0.026239050446905665","0.03309444530314143","-0.014588636091137253","-0.0035968294662614975","#N/A","0.0008500000000000001"
"2012/11/30","0.03679489093532706","0.05962971080773771","0.06057283734167718","0.04738401041020701","0.04699416100552978","0.03375035776021207","0.04020077314336801","0.04748570969683619","0.026038783373015573","#N/A","0.00086"
"2012/12/31","0.05571440934225014","0.09220869461653947","0.10384183331817498","0.07675352129057855","0.11755630124079053","0.043800256292007456","0.05384182676059024","0.04096896185355381","0.02127313392911878","#N/A","0.00082"
"2013/01/31","0.1130803660715558","0.09835598267676682","0.06585172124018213","0.09873823873887","0.05577284340709032","0.05229827337753079","0.028694316120709606","0.10731526266332247","0.053672958046299124","#N/A","0.00083"
"2013/02/28","0.027023327670179897","0.0010174609308122307","0.037069493470150094","0.013068356657336633","-0.00907778971736728","0.02007603563790794","0.01676329292337808","-0.03766946358011258","-0.03787160487791197","#N/A","0.0008699999999999999"
"2013/03/31","0.05919104236477901","0.03376431102597244","0.08000000406494268","0.039075536335489325","0.010052641842086985","0.02144929038508736","0.010887528070944175","0.03173304893103279","0.030402373667525184","#N/A","0.00078"
"2013/04/30","0.058968005860645434","0.09115034341308448","0.11977955966131493","0.0684871414628414","0.05163846799934979","0.04907014915236485","0.07606565845754032","-0.011838782003316894","-0.039320926815893165","#N/A","0.0007199999999999999"
"2013/05/31","0.05745668485218447","0.0018774946407209558","-0.007741079129387818","0.029107396540889674","-0.01680907667025422","0.012393748871813326","-0.01781525164470421","0.01721863646807531","-0.03100543340254447","#N/A","0.00073"
"2013/06/30","-0.03895282553015966","-0.05203886513403089","-0.006382890793803608","-0.05129619136427044","-0.07782988572272298","-0.041203572361464436","-0.06920916064451132","-0.02627065945330631","-0.13233245072906363","#N/A","0.00074"
"2013/07/31","0.046764119372011415","0.04830892451596025","0.002200561412061708","0.04091478187493358","0.008513583689432336","-0.0019919959047984825","-0.0031198807945123086","0.05155849108499133","0.067550336231599","#N/A","0.00073"
"2013/08/31","-0.027260832029894155","-0.016791904607737274","-0.019480753625347735","-0.02019791917012914","-0.022633343084427993","-0.005470962119560885","-0.021562361094404348","0.03394194698046782","0.055062123442237265","#N/A","0.00073"
"2013/09/30","0.026765933409624854","0.07314807909009025","0.08462101891078366","0.05040007419561898","0.06699525460214506","0.00642274389453501","0.026634321004975536","-0.03943905722714369","-0.051809236070916254","#N/A","0.0007199999999999999"
"2013/10/31","0.053579894629840696","0.039779620734022636","-0.00881960849133212","0.04672853218091966","0.048948703129780835","0.01533549260596545","0.032477574542553844","-0.0076650165710761","0.0038263010481160986","#N/A","0.0007000000000000001"
"2013/11/30","0.06920004631410714","0.04409808858143838","0.09171816918481412","0.05454183806121593","0.035733341964508725","0.03581977830141603","0.01742401105060254","0.03354229646077167","-0.01976044366942864","#N/A","0.00073"
"2013/12/31","0.052423992342266246","0.048151805625376465","0.04200622914461061","0.0470545417273609","0.02165713066621633","0.020116595008614624","0.028764752935509952","0.039716682519663316","-0.012228252319674393","#N/A","0.00074"
"2014/01/31","-0.05525388145457366","-0.07167049530776215","-0.08543912231068607","-0.06611377718437061","-0.10530992687723151","-0.005646901637398893","-0.028703943089895323","-0.042335926046764616","0.011961153177513895","#N/A","0.00073"
"2014/02/28","0.03892267873332411","0.0546185880065746","-0.0032895767386965646","0.045412850473384836","0.02725965596951707","-0.002565272436227506","0.027922901173206727","0.04135844293140667","0.05790946722071366","#N/A","0.00077"
"2014/03/31","0.01598759634227398","0.003001856644944345","0.003960427160357938","0.013381156396806038","0.046678308200413854","0.006137601499194734","0.019626476398006742","0.0070181375809790225","-0.024521071980930453","#N/A","0.0007199999999999999"
"2014/04/30","0.003770730793998478","0.013455299098457107","-0.03484553663446932","0.00867171614801543","0.004619998193763797","0.005031238784571235","0.0073942548524073","0.00681870872237722","0.0016492357259461077","#N/A","0.00065"
"2014/05/31","0.014786383620524646","0.007594289281258826","0.023842069165197266","0.011663300158376133","0.021046395767993387","0.0034643310877755518","0.026159645882889437","-0.013292065894927818","-0.03758543701952244","#N/A","0.00068"
"2014/06/30","0.01786568487059692","0.006459277942063357","0.0365932932764077","0.015409681828998822","0.02122901721750381","-0.0032967826580443393","-0.002290608005952044","0.021057268331027723","0.058938632942964864","#N/A","0.00067"
"2014/07/31","0.0001487209505208753","-0.012622075382673681","0.030458163498214175","-0.0008649792919680488","0.02760709863778099","0.011227725162749946","0.011220454957124426","-0.0436119895105056","-0.022434881872404167","#N/A","0.00066"
"2014/08/31","0.04811518464427067","0.010140732514345663","-0.011356433016493694","0.034299828917064845","0.03685704948639956","0.019915645589206665","0.021128382823491387","-0.00743141974179351","0.011571053091828487","#N/A","0.0006900000000000001"
"2014/09/30","0.04035713810591557","0.013953939951532046","0.053605553175466225","0.01993177987660788","-0.027028878729529526","0.048424317047910614","0.03213776059028528","-0.009053899523120412","-0.009433970047649565","#N/A","0.00066"
"2014/10/31","0.021894468292545266","-0.004265366939270598","0.013325108384169004","0.010416613302346445","0.012555389052570698","0.00900528394280764","0.018090425062895266","-0.061001400215790924","-0.031484159093699504","-0.12707372860547939","0.0005899999999999999"
"2014/11/30","0.10863448874153914","0.0796674456363633","0.06455478904177436","0.09383518695296234","0.06235319520349547","0.08608218249424304","0.07450688224050461","-0.029953614724377298","0.07328845505241777","0.20568875908473605","0.00065"
"2014/12/31","0.011159169356058873","-0.02674537507698438","0.0022460171174272237","-0.01017019588795065","-0.026449150616885353","0.01522647739608618","-0.01381890352785331","-0.12564732064117212","0.027198999661025347","-0.14140461266331517","0.00068"
"2015/01/31","-0.03945827088998244","-0.003946508107690483","0.011764725056546244","-0.02315789502693255","-0.016931510480733047","0.010186561983318576","0.008367866044658445","-0.09636431696719416","0.07553289745210923","-0.3277139105925704","0.00074"
"2015/02/28","0.0662887721979637","0.07353083299071139","0.06423033630725117","0.06515765423381881","0.054048539034161625","0.0005139497765578316","0.019236873989578518","0.06950562288203344","-0.04892973047392124","0.1803821549164797","0.0007599999999999999"
"2015/03/31","-0.010461514012627293","-0.009034337441035545","0.030697041142326187","-0.009361888726253542","-0.00972507643334719","0.009095068298861309","0.005560648447310079","-0.06066656297186601","-0.016993883517079977","-0.03436542437419987","0.0007000000000000001"
"2015/04/30","0.00105789711991644","0.02745809296023749","0.014639013056734651","0.019717248484862004","0.05924076921603261","-0.011890548551656388","0.0035343767159961015","0.09959071360879257","-0.009556511161391779","-0.04148349332874657","0.00061"
"2015/05/31","0.05414657350590013","0.04280105769809772","0.053234109661686846","0.04076656656600175","-0.0019509642103822111","0.03621395301135499","0.03755281208984074","0.018151698760755064","0.04713495269078272","0.0145209687448844","0.0006900000000000001"
"2015/06/30","-0.02941138323669612","-0.04018028228529957","-0.015115878950718642","-0.0348316841801275","-0.038324366065213944","-0.019954680001059377","-0.02726095245650162","-0.011628654928072968","-0.02392028272866098","0.1322327539325896","0.0007199999999999999"
"2015/07/31","0.03426843080777897","0.031970864731422965","0.015083103071294124","0.019757335458177483","-0.05239928867472243","0.020141018898023777","0.012917512115789176","-0.13183576940094976","-0.056363947850739615","0.0943808578197518","0.00074"
"2015/08/31","-0.08200608381722407","-0.09500921532363826","-0.08122329624342328","-0.08896418962472985","-0.10880337363537573","-0.02570505726936345","-0.03343907647151656","-0.019725158536228138","0.01453678547105941","-0.2099155285159745","0.0007599999999999999"
"2015/09/30","-0.036997297414408825","-0.05544958466582173","-0.07592278902083305","-0.04574886302566683","-0.04273669239126332","-0.003763347781047477","-0.022338935106182123","-0.07106400783105371","-0.02978209969209389","0.014008718879694015","0.00073"
"2015/10/31","0.09537984375244735","0.07625964251837081","0.10016866154076509","0.08680591177743846","0.07387617613418662","0.01020301510109034","0.034003356182434885","0.008920028959478188","0.031986360114310886","0.3435315161588417","0.0007599999999999999"
"2015/11/30","0.018834612269243545","0.0074829902294886175","0.03478268445094512","0.009704755489455374","-0.010494328293997546","0.011174855509152204","0.018223741568422547","-0.07764654506127577","-0.05304230207086258","0.2191886735657822","0.00078"
"2015/12/31","-0.036324167732888824","-0.042243532383231974","-0.035096629330577334","-0.04002595352963001","-0.05683463235348574","-0.02125699894570765","-0.03425103564542942","-0.1003047721646052","-0.02414600160630631","0.11900510727965052","0.00075"
"2016/01/31","-0.06177738221596396","-0.06710011140188632","-0.07684409618384713","-0.06497771080131842","-0.06231060807227984","-0.00036916460277325314","-0.012245957188263157","-0.06465976185990974","0.04046568718858046","-0.15433969030365235","0.00074"
"2016/02/29","-0.04510125746542626","-0.07617952884430335","-0.08546054823046645","-0.056244311691260984","-0.0521271094252701","-0.03583362904283771","-0.02754722517953212","-0.06416282465248879","0.06295938425157277","0.13432566504673615","0.00033"
"2016/03/31","0.05511530997646785","0.05368713206674536","0.050970891243770744","0.06171945803398815","0.1167566758167835","-0.002738442483235737","0.02137205983397661","0.03280322435893579","-0.02045472271895421","-0.05874474897462034","-0.00003"
"2016/04/30","-0.03438780772862238","-0.016808896377120797","-0.005773746707676053","-0.025310841870994416","-0.03424714017777797","-0.03572622247728474","-0.023225836072023665","0.06156045638210261","0.010397963003105914","0.0347293762514036","-0.00037"
"2016/05/31","0.043030452804675656","0.024706566931818497","0.033681775712208095","0.029013836288090067","-0.012290478320356235","0.02572280244653613","0.02337176522019746","0.039060693677005265","-0.03687145920033419","0.2156124182382495","-0.0005899999999999999"
"2016/06/30","-0.06952074098910244","-0.09517802120959551","-0.09269667007442572","-0.07320442518647807","-0.030468954509380475","-0.054799960704398853","-0.034038677094715086","-0.06673051288464094","0.009538239064198928","0.17495728867278393","-0.00055"
"2016/07/31","0.0563076933614437","0.05967010762344516","0.06171039096629549","0.05756225610110044","0.07401016053304632","0.024687200418312072","0.03308943218172433","-0.08330082514837645","0.039904525072480324","-0.05450550416510214","-0.00043"
